competênciamov;região;uf;município;seção;subclasse;saldomovimentação;cbo2002ocupação;categoria;graudeinstrução;idade;horascontratuais;raçacor;sexo;tipoempregador;tipoestabelecimento;tipomovimentação;tipodedeficiência;indtrabintermitente;indtrabparcial;salário;tamestabjan;indicadoraprendiz;origemdainformação;competênciadec;competênciaexc;indicadordeexclusão;indicadordeforadoprazo
202201;3;35;350950;I;5611203;-1;513435;101;7;21;44;1;1;0;1;43;0;0;0;1500;4;0;1;202201;202202;1;0
202201;3;31;310285;F;4120400;1;715115;101;7;38;44;3;1;0;1;97;0;0;0;1500;5;0;1;202201;202202;1;0
202201;2;29;292530;Q;8630502;1;514225;101;7;23;44;6;1;0;1;97;0;0;0;1212;5;0;1;202201;202202;1;0
202201;5;53;530010;I;5620101;-1;513430;101;7;31;44;3;3;0;1;31;0;0;0;1120;8;0;1;202201;202202;1;0
202201;2;21;211130;G;4649499;-1;521105;101;6;26;44;2;1;0;1;31;0;0;0;1251.7;3;0;1;202201;202202;1;0
202201;4;43;432200;N;7830200;1;514320;101;3;28;36;6;1;0;1;97;0;0;0;1074.6;8;0;1;202201;202202;1;0
202201;5;51;510340;G;4781400;-1;521110;101;7;32;44;3;3;0;1;40;0;0;0;0;5;0;1;202201;202202;1;0
202201;3;35;350600;J;6201501;1;317110;101;8;27;40;1;1;0;1;97;0;0;0;1776.09;5;0;1;202201;202202;1;0
202201;4;41;412220;C;2829199;1;724315;101;7;34;44;1;1;0;1;97;0;0;0;2640;8;0;1;202201;202202;1;0
202201;1;13;130260;C;2031200;1;784205;101;7;27;44;6;1;0;1;97;0;0;0;1502.42;9;0;1;202201;202202;1;0
202201;3;33;330455;N;8112500;-1;514320;101;7;51;44;1;1;0;1;32;0;0;0;1264.75;5;0;1;202201;202202;1;0
202201;2;29;291072;G;4781400;1;514320;101;7;24;44;3;3;0;1;97;0;0;0;1162;5;0;1;202201;202202;1;0
202201;3;31;315250;N;8121400;1;514205;101;7;30;44;1;1;0;1;97;0;0;0;1301.87;7;0;1;202201;202202;1;0
202201;3;31;313140;A;113000;-1;622110;101;5;22;44;6;1;0;1;43;0;0;0;1212;9;0;1;202201;202202;1;0
202201;3;33;330630;M;7112000;-1;911305;101;5;37;44;3;1;0;1;31;0;0;0;1650;7;0;1;202201;202202;1;0
202201;2;29;292530;Q;8630502;1;515105;101;7;33;44;6;1;0;1;97;0;0;0;1212;5;0;1;202201;202202;1;0
202201;4;41;410260;G;4781400;-1;413110;101;9;36;44;1;1;0;1;31;0;0;0;2900;2;0;1;202201;202202;1;0
202201;2;23;230440;I;5611203;1;421105;101;7;20;44;1;1;0;1;97;0;0;0;1236.24;3;0;1;202201;202202;1;0
202201;4;41;410765;F;4330499;-1;715210;101;7;50;0;1;1;0;1;31;0;0;9;10934;7;0;1;202201;202202;1;0
202201;3;32;320500;G;4530701;1;414110;101;7;27;44;6;1;0;1;97;0;0;0;1417;8;0;1;202201;202202;1;0
202201;3;35;351620;N;7820500;1;773320;106;6;31;44;1;1;0;1;97;0;0;0;1797.4;8;0;1;202201;202202;1;0
202201;3;31;311860;C;2949299;-1;411005;103;6;17;22;1;1;0;1;43;0;0;0;517;9;1;1;202201;202202;1;0
202201;3;35;355030;A;133407;1;641015;101;7;25;44;6;1;2;3;97;0;0;0;1726.56;99;0;1;202201;202202;1;0
202201;2;29;293250;I;5510801;1;510120;101;9;40;0;3;3;0;1;97;0;0;9;4500;9;0;1;202201;202202;1;0
202201;5;53;530010;F;4399103;1;715505;101;5;34;44;3;1;0;1;97;0;0;0;1870;5;0;1;202201;202202;1;0
202201;3;31;312410;I;5611203;-1;519110;101;6;27;38;1;1;0;1;31;0;0;0;1360;3;0;1;202201;202202;1;0
202201;3;35;355030;N;8220200;1;422310;101;7;24;33;3;3;0;1;97;0;0;0;1008.33;10;0;1;202201;202202;1;0
202201;3;35;355030;N;7820500;-1;782220;106;7;38;44;2;1;0;1;43;0;0;0;2083.4;10;0;1;202201;202202;1;0
202201;3;35;352450;C;3101200;1;784205;101;5;40;44;1;1;0;1;97;0;0;0;1724.34;1;0;1;202201;202202;1;0
202201;4;43;431340;Q;8720499;1;123105;101;7;37;44;6;1;0;1;97;0;0;0;1220;2;0;1;202201;202202;1;0
202201;3;31;316935;S;9430800;1;231210;101;9;29;44;6;3;0;1;97;0;0;0;2592.55;4;0;1;202201;202202;1;0
202201;3;35;353440;H;5223100;1;391115;101;5;50;44;1;3;0;1;97;0;0;0;2097.98;5;0;1;202201;202202;1;0
202201;3;35;355030;J;6204000;1;203105;101;80;32;40;1;1;0;1;97;0;0;0;38461.54;5;0;1;202201;202202;1;0
202201;2;29;292740;F;4110700;1;717020;101;4;30;44;3;1;0;1;97;0;0;0;1298;6;0;1;202201;202202;1;0
202201;3;35;355280;N;7820500;-1;514320;101;7;24;12;1;3;0;1;40;0;0;0;317.4;10;0;1;202201;202202;1;0
202201;3;35;355030;N;8220200;1;422310;101;7;36;36;2;3;0;1;97;0;0;0;1100;10;0;1;202201;202202;1;0
202201;3;33;330330;N;8299706;-1;421205;101;7;21;40;1;3;0;1;31;0;0;0;1283.73;3;0;1;202201;202202;1;0
202201;3;33;330455;I;5611203;1;513405;101;7;24;42;1;3;0;1;97;0;0;0;1237.33;1;0;1;202201;202202;1;0
202201;5;52;520870;N;8211300;-1;413110;101;7;26;44;3;1;0;1;31;0;0;0;1212;5;0;1;202201;202202;1;0
202201;4;42;421660;C;1412601;-1;763210;101;7;42;44;6;3;0;1;43;0;0;0;1700;3;0;1;202201;202202;1;0
202201;3;35;350570;N;8121400;1;514320;101;4;42;44;1;3;0;1;97;0;0;0;1330.25;10;0;1;202201;202202;1;0
202201;3;31;314000;G;4744099;1;782510;101;7;28;54;1;1;0;1;97;0;0;0;1431.8;4;0;1;202201;202202;1;0
202201;3;35;355030;S;9602501;1;422105;101;8;19;44;3;3;0;1;97;0;0;0;1280;2;0;1;202201;202202;1;0
202201;5;52;520870;P;8599603;-1;422310;101;8;23;34;3;3;0;1;31;0;0;0;1100;4;0;1;202201;202202;1;0
202201;3;35;355030;F;4222701;-1;424105;101;7;30;44;1;1;0;1;31;0;0;0;1172.36;7;0;1;202201;202202;1;0
202201;3;35;350950;F;4120400;1;717020;101;7;31;44;6;1;0;1;97;0;0;0;0;5;0;1;202201;202202;1;0
202201;3;33;330455;M;7119701;1;252105;101;9;28;44;6;1;0;1;97;0;0;0;4700;2;0;1;202201;202202;1;0
202201;2;23;230440;C;1099699;1;760125;101;7;24;44;6;1;0;1;97;0;0;0;1212;3;0;1;202201;202202;1;0
202201;3;33;330455;S;9499500;-1;515305;101;9;24;3;3;1;0;1;40;0;0;0;226.2;5;0;1;202201;202202;1;0
202201;3;35;354390;N;8121400;1;514320;101;4;32;44;1;3;0;1;97;0;0;0;1255.68;7;0;1;202201;202202;1;0
202201;4;42;420540;N;7820500;1;371410;106;7;44;44;1;3;0;1;97;0;0;0;3000;8;0;1;202201;202202;1;0
202201;3;31;313940;H;4930202;-1;782510;101;6;37;44;1;1;0;1;31;0;0;0;1952.77;2;0;1;202201;202202;1;0
202201;3;35;352900;G;4744001;1;521140;101;7;19;44;1;3;0;1;97;0;0;0;1534;2;0;1;202201;202202;1;0
202201;5;52;522028;A;113000;1;622110;101;4;32;44;3;1;0;1;97;0;0;0;1235.72;9;0;1;202201;202202;1;0
202201;3;35;354140;G;4712100;1;411005;101;7;66;44;1;3;0;1;97;0;0;0;1649;1;0;1;202201;202202;1;0
202201;4;42;421190;P;8512100;-1;231105;101;9;25;30;6;3;0;1;40;0;0;0;2005.73;3;0;1;202201;202202;1;0
202201;3;31;310620;C;2543800;1;514320;101;7;21;44;6;1;0;1;97;0;0;0;1212;5;0;1;202201;202202;1;0
202201;1;11;110020;G;4712100;-1;411010;101;7;38;44;6;1;0;1;31;0;0;0;1235;2;0;1;202201;202202;1;0
202201;3;31;313140;A;113000;1;622110;101;5;38;44;6;1;0;1;97;0;0;0;1212;9;0;1;202201;202202;1;0
202201;3;31;313140;A;113000;-1;641015;101;7;37;44;3;1;0;1;40;0;0;0;1458.24;9;0;1;202201;202202;1;0
202201;2;26;261160;P;8532500;1;234505;101;11;29;44;1;3;0;1;97;0;0;0;0;5;0;1;202201;202202;1;0
202201;3;31;310620;P;8513900;-1;331110;101;9;33;20;3;3;0;1;40;0;0;0;1464.75;2;0;1;202201;202202;1;0
202201;1;11;110002;M;6920601;1;783105;101;7;29;44;3;1;0;1;97;0;0;0;1616;6;0;1;202201;202202;1;0
202201;3;33;330455;Q;8800600;1;411005;103;7;18;20;1;3;0;1;97;0;0;0;563;10;1;1;202201;202202;1;0
202201;4;42;420230;F;4330404;-1;717020;101;7;67;44;6;1;0;1;40;0;0;0;1555;2;0;1;202201;202202;1;0
202201;3;35;350950;N;8121400;1;514225;105;6;34;44;1;3;0;1;97;0;0;0;1384.65;8;0;1;202201;202202;1;0
202201;3;35;354780;P;8513900;-1;514320;101;7;44;44;1;3;0;1;31;0;0;0;1395.59;8;0;1;202201;202202;1;0
202201;3;35;355030;I;5611201;-1;841428;101;5;28;44;3;1;0;1;40;0;0;0;1266.9;4;0;1;202201;202202;1;0
202201;4;43;431490;N;8219999;1;354125;101;9;21;40;1;3;0;1;97;0;0;0;2050;1;0;1;202201;202202;1;0
202201;3;35;355030;J;5913800;1;252545;101;10;38;40;1;3;0;1;97;0;0;0;8000;7;0;1;202201;202202;1;0
202201;3;31;317120;G;4724500;-1;521125;101;3;27;44;6;1;0;1;32;0;0;0;1212;4;0;1;202201;202202;1;0
202201;5;52;522028;A;113000;-1;622110;101;7;20;44;3;1;0;1;43;0;0;0;1235.72;9;0;1;202201;202202;1;0
202201;3;35;351630;F;4120400;1;717020;101;7;20;44;6;1;0;1;97;0;0;0;1668.89;1;0;1;202201;202202;1;0
202201;1;15;150680;A;230600;-1;632125;101;3;26;48;1;1;0;1;31;0;0;0;1650;5;0;1;202201;202202;1;0
202201;5;52;522028;A;113000;-1;622110;101;7;40;44;3;1;0;1;40;0;0;0;1235.72;9;0;1;202201;202202;1;0
202201;3;35;352400;H;4930202;-1;514320;101;7;40;44;1;3;0;1;31;0;0;0;1319.37;8;0;1;202201;202202;1;0
202201;3;31;310670;F;4120400;-1;717020;101;4;59;44;3;1;0;4;31;0;0;0;1199;6;0;1;202201;202202;1;0
202201;3;35;355030;F;4330403;-1;716405;101;7;38;44;1;1;0;1;40;0;0;0;2030.19;6;0;1;202201;202202;1;0
202201;3;35;351860;F;4292802;1;724410;101;7;26;44;6;1;0;1;97;0;0;0;2640;2;0;1;202201;202202;1;0
202201;3;35;355030;G;4664800;-1;251225;101;8;31;44;6;1;0;1;40;0;0;0;5186.22;5;0;1;202201;202202;1;0
202201;5;52;520870;G;4634601;1;782305;101;7;26;44;3;1;0;1;97;0;0;0;2430;1;0;1;202201;202202;1;0
202201;1;15;150080;P;8520100;-1;232135;101;9;27;30;3;1;0;1;40;0;0;0;6309;5;0;1;202201;202202;1;0
202201;3;35;355030;G;4530703;-1;784105;101;7;21;44;3;1;0;1;31;0;0;0;1555;8;0;1;202201;202202;1;0
202201;2;27;270430;N;8112500;-1;517330;101;5;47;44;1;1;0;1;32;0;0;0;1302.68;5;0;1;202201;202202;1;0
202201;1;13;130260;Q;8650004;1;322205;101;7;46;40;3;3;0;1;97;0;0;0;1800;7;0;1;202201;202202;1;0
202201;1;11;110002;M;6920601;1;521135;101;7;21;44;6;3;0;1;97;0;0;0;1229.6;6;0;1;202201;202202;1;0
202201;3;35;352220;Q;8610101;-1;421105;101;8;30;44;3;1;0;1;31;0;0;0;3010.26;7;0;1;202201;202202;1;0
202201;1;13;130260;F;4120400;1;717020;101;7;39;44;3;1;2;4;97;0;0;0;1250;99;0;1;202201;202202;1;0
202201;1;15;150210;G;4752100;1;415215;101;7;39;40;1;1;0;1;97;0;0;0;1212;1;0;1;202201;202202;1;0
202201;3;35;353990;H;4921301;1;622110;101;5;24;44;1;1;0;1;97;0;0;0;0;1;0;1;202201;202202;1;0
202201;2;25;250400;P;8513900;-1;231305;101;9;27;24;3;3;0;1;40;0;0;0;944.4;5;0;1;202201;202202;1;0
202201;2;26;260290;Q;8610101;-1;252405;101;7;31;44;3;3;0;1;31;0;0;0;1809;5;0;1;202201;202202;1;0
202201;3;31;313820;I;5611201;-1;513205;101;7;58;44;1;3;0;1;31;0;0;0;1350;3;0;1;202201;202202;1;0
202201;1;15;150442;N;8011101;-1;517330;101;7;54;44;3;1;0;1;31;0;0;0;1606.58;7;0;1;202201;202202;1;0
202201;2;26;260790;C;1629301;-1;632125;101;6;22;44;6;3;0;1;40;0;0;0;1232;5;0;1;202201;202202;1;0
202201;2;26;261070;P;8513900;-1;331105;101;9;36;4;1;1;0;1;31;0;0;0;451.4;5;0;1;202201;202202;1;0
202201;1;15;150140;N;8121400;-1;142705;101;7;39;44;3;1;0;1;50;0;0;0;1800.74;5;0;1;202201;202202;1;0
202201;4;41;410830;G;4712100;1;784205;101;6;58;44;1;3;0;1;97;0;0;0;1523.38;4;0;1;202201;202202;1;0
202201;2;21;211260;G;4774100;1;411010;101;7;22;44;3;3;0;1;97;0;0;0;1212;2;0;1;202201;202202;1;0
202201;3;31;317020;N;8111700;1;992225;101;7;32;44;3;3;0;1;97;0;0;0;1212;8;0;1;202201;202202;1;0
202201;3;35;355030;N;8211300;-1;253220;101;9;44;0;3;3;0;1;31;0;0;9;6044.09;7;0;1;202201;202202;1;0
202201;3;31;310620;N;8219999;1;411010;101;7;66;44;3;1;0;1;97;0;0;0;1212;1;0;1;202201;202202;1;0
202201;1;15;150270;F;4120400;1;514320;101;5;55;44;6;1;0;1;97;0;0;0;1212;1;0;1;202201;202202;1;0
202201;3;31;310670;C;3314705;1;811750;105;7;33;44;3;1;0;1;97;0;0;0;2950;5;0;1;202201;202202;1;0
202201;3;35;355030;J;6201501;1;142330;101;9;30;40;1;1;0;1;97;0;0;0;2730;3;0;1;202201;202202;1;0
202201;2;29;292740;I;5611203;-1;513435;101;7;21;44;3;1;0;1;40;0;0;0;1100;1;0;1;202201;202202;1;0
202201;2;22;221100;N;8121400;1;411005;101;7;49;44;3;1;0;1;97;0;0;0;1437.6;9;0;1;202201;202202;1;0
202201;3;35;355240;C;2423702;1;721405;101;7;39;44;3;1;0;1;97;0;0;0;4884;10;0;1;202201;202202;1;0
202201;2;29;291920;N;8211300;1;521135;101;7;32;44;6;1;0;1;97;0;0;0;1260.6;7;0;1;202201;202202;1;0
202201;3;31;313140;A;113000;-1;411005;101;7;28;44;3;1;0;1;31;0;0;0;1319.38;9;0;1;202201;202202;1;0
202201;4;41;410690;J;6110801;1;422310;101;7;18;36;3;3;0;1;97;0;0;0;1144;10;0;1;202201;202202;1;0
202201;3;35;355710;F;4292801;-1;724205;101;6;31;44;6;1;0;1;31;0;0;0;1774.15;5;0;1;202201;202202;1;0
202201;2;26;261160;S;9491000;1;411010;103;6;15;20;3;1;0;1;97;0;0;0;550;7;1;1;202201;202202;1;0
202201;2;29;292530;G;4621400;1;622020;101;4;22;44;3;3;0;1;97;0;0;0;1212;8;0;1;202201;202202;1;0
202201;3;35;350750;G;4742300;-1;252105;101;8;33;44;1;3;0;1;31;0;0;0;1400;3;0;1;202201;202202;1;0
202201;2;24;240810;P;8512100;1;411005;101;9;41;44;3;3;0;1;97;0;0;0;1500;5;0;1;202201;202202;1;0
202201;3;33;330455;I;5611201;-1;513205;101;5;48;44;3;1;0;1;31;0;0;0;1283.13;4;0;1;202201;202202;1;0
202201;4;41;410580;C;2539002;1;723315;111;7;38;0;3;1;0;1;97;0;1;0;8998;5;0;1;202201;202202;1;0
202201;1;13;130260;P;8599604;1;414140;101;7;31;44;3;1;0;1;97;0;0;0;1212;6;0;1;202201;202202;1;0
202201;1;15;150140;M;7112000;-1;717020;101;7;44;44;6;1;0;1;31;0;0;0;1100.9;4;0;1;202201;202202;1;0
202201;3;35;354990;H;4930202;1;783210;101;7;27;44;1;1;0;1;97;0;0;0;1487.15;9;0;1;202201;202202;1;0
202201;4;42;420240;N;8111700;1;514120;101;6;44;44;1;1;0;1;97;0;0;0;1379.84;9;0;1;202201;202202;1;0
202201;5;51;510263;A;161099;1;632120;101;7;27;44;1;1;0;1;97;0;0;0;2200;4;0;1;202201;202202;1;0
202201;3;35;350950;S;9499500;-1;212410;101;7;29;44;6;1;0;1;31;0;0;0;2283.89;7;0;1;202201;202202;1;0
202201;3;35;355030;N;7820500;-1;422125;106;9;38;44;6;3;0;1;43;0;0;0;3017.35;6;0;1;202201;202202;1;0
202201;3;31;313140;A;113000;-1;622110;101;5;20;44;3;1;0;1;43;0;0;0;1212;9;0;1;202201;202202;1;0
202201;4;42;420750;F;4120400;1;715210;101;2;45;44;1;1;0;1;97;0;0;0;2002;5;0;1;202201;202202;1;0
202201;3;32;320530;G;4520004;1;411010;101;7;22;44;6;1;0;1;97;0;0;0;1300;3;0;1;202201;202202;1;0
202201;2;26;260720;I;5510801;1;142335;101;7;19;44;3;3;0;1;97;0;0;0;1814;8;0;1;202201;202202;1;0
202201;2;21;210860;G;4731800;1;521135;101;7;36;44;3;1;0;1;97;0;0;0;1500;4;0;1;202201;202202;1;0
202201;3;35;354340;N;8121400;1;514320;101;7;44;44;1;3;0;1;97;0;0;0;1384.64;10;0;1;202201;202202;1;0
202201;5;52;522028;A;113000;-1;911305;101;7;62;44;1;1;0;1;32;0;0;0;2645.39;9;0;1;202201;202202;1;0
202201;4;43;430460;I;5611201;1;513205;101;6;32;44;1;1;0;1;97;0;0;0;1237.15;3;0;1;202201;202202;1;0
202201;2;29;292740;G;4639701;1;521125;101;7;19;44;3;1;0;1;97;0;0;0;0;5;0;1;202201;202202;1;0
202201;3;35;354910;G;4753900;-1;517420;101;7;39;60;1;1;0;1;40;0;0;0;1631.54;7;0;1;202201;202202;1;0
202201;2;24;240110;F;4120400;1;411010;101;9;34;48;2;3;0;1;97;0;0;0;7500;5;0;1;202201;202202;1;0
202201;4;43;430160;F;4120400;-1;715210;101;5;38;44;3;1;0;4;31;0;0;0;1720.4;1;0;1;202201;202202;1;0
202201;4;41;411770;I;5611201;1;513205;101;7;24;44;1;3;0;1;97;0;0;0;1340;5;0;1;202201;202202;1;0
202201;3;31;313130;F;4120400;1;717020;101;5;36;48;3;1;0;1;97;0;0;0;1332;2;0;1;202201;202202;1;0
202201;2;24;240810;F;4391600;-1;911305;101;7;28;44;1;1;0;1;31;0;0;0;2263.8;6;0;1;202201;202202;1;0
202201;5;52;522028;A;113000;-1;622110;101;4;38;44;3;1;0;1;40;0;0;0;1235.72;9;0;1;202201;202202;1;0
202201;3;35;351310;M;6920601;1;411005;101;8;19;36;1;3;0;1;97;0;0;0;700;5;0;1;202201;202202;1;0
202201;3;35;350600;J;6201501;1;317110;101;6;17;40;3;3;0;1;97;0;0;0;1776.09;5;0;1;202201;202202;1;0
202201;3;35;355030;G;4543900;-1;521110;101;7;24;44;3;1;0;1;31;0;0;0;2080;1;0;1;202201;202202;1;0
202201;2;29;291360;I;5510801;-1;411005;101;7;48;48;3;1;0;1;31;0;0;0;1593.41;3;0;1;202201;202202;1;0
202201;4;41;410690;F;4330405;1;354210;101;7;43;44;6;1;0;1;97;0;0;0;2500;6;0;1;202201;202202;1;0
202201;3;35;351840;C;1091102;1;521140;101;7;20;44;1;3;0;1;97;0;0;0;1269;1;0;1;202201;202202;1;0
202201;3;35;355030;F;4329105;-1;716405;111;7;29;0;6;1;0;1;31;0;1;0;10142;8;0;1;202201;202202;1;0
202201;3;33;330455;C;1412601;-1;763305;101;7;23;43;1;3;0;1;31;0;0;0;1167.06;7;0;1;202201;202202;1;0
202201;4;42;421860;H;4930202;-1;782310;101;5;34;44;3;1;0;1;40;0;0;0;1688.3;4;0;1;202201;202202;1;0
202201;3;35;355030;P;8511200;1;411005;101;8;38;40;3;3;0;1;97;0;0;0;1560.69;4;0;1;202201;202202;1;0
202201;3;31;313140;A;113000;-1;919110;101;7;30;44;3;1;0;1;40;0;0;0;1534.2;9;0;1;202201;202202;1;0
202201;3;35;355030;M;7420005;1;410105;101;8;38;44;3;1;0;1;97;0;0;0;4500;7;0;1;202201;202202;1;0
202201;3;31;315280;B;810006;1;621005;101;7;45;44;1;1;0;1;97;0;0;0;2000;2;0;1;202201;202202;1;0
202201;3;35;353180;I;5611203;1;421125;101;7;38;44;3;3;0;1;97;0;0;0;1570;2;0;1;202201;202202;1;0
202201;4;43;430660;G;4712100;-1;521110;101;7;29;44;6;1;0;1;31;0;0;0;1450.4;2;0;1;202201;202202;1;0
202201;3;33;330350;N;8291100;1;411005;101;7;26;44;6;3;0;1;97;0;0;0;1238.11;2;0;1;202201;202202;1;0
202201;2;24;240810;F;4391600;-1;715615;101;7;34;44;1;1;0;1;31;0;0;0;2263.8;6;0;1;202201;202202;1;0
202201;3;35;355030;N;7820500;1;342125;106;7;26;42;3;1;0;1;97;0;0;0;1179.2;10;0;1;202201;202202;1;0
202201;3;32;320240;C;3314799;1;313115;111;7;26;0;6;1;0;1;97;0;1;0;16995;7;0;1;202201;202202;1;0
202201;4;42;420540;N;7820500;1;513405;106;7;51;44;6;1;0;1;97;0;0;0;3000;8;0;1;202201;202202;1;0
202201;4;42;420540;N;7820500;1;513315;106;2;40;44;6;3;0;1;97;0;0;0;3000;8;0;1;202201;202202;1;0
202201;5;51;510840;N;8121400;1;514225;101;7;32;44;3;3;0;1;97;0;0;0;1198.09;8;0;1;202201;202202;1;0
202201;3;35;351880;G;4530703;-1;521110;101;7;31;44;2;3;0;1;31;0;0;0;2071;8;0;1;202201;202202;1;0
202201;5;51;510340;H;5310502;1;421125;101;7;22;44;6;1;0;1;97;0;0;0;1170.5;2;0;1;202201;202202;1;0
202201;5;52;520870;G;4712100;1;142115;101;7;41;40;1;1;0;1;97;0;0;0;1500;1;0;1;202201;202202;1;0
202201;2;26;260620;Q;8640202;1;519110;101;7;27;44;3;1;0;1;97;0;0;0;1212;3;0;1;202201;202202;1;0
202201;2;23;230440;N;7830200;1;411005;101;9;59;36;3;1;0;1;97;0;0;0;1544;10;0;1;202201;202202;1;0
202201;4;43;430930;N;8121400;1;514320;101;3;43;6;6;3;0;1;97;0;0;1;161.58;9;0;1;202201;202202;1;0
202201;3;31;313620;G;4530705;1;521110;101;8;41;40;1;1;0;1;97;0;0;0;1100;3;0;1;202201;202202;1;0
202201;3;35;355030;M;7490103;1;354140;101;8;26;40;1;1;0;1;97;0;0;0;3000;5;0;1;202201;202202;1;0
202201;4;42;420820;C;1321900;1;784205;101;6;15;24;3;1;0;1;97;0;0;0;661.2;7;0;1;202201;202202;1;0
202201;1;15;150080;G;4530703;-1;411010;101;7;46;44;3;3;0;1;31;0;0;0;1500;2;0;1;202201;202202;1;0
202201;3;31;315460;G;4713004;-1;521110;101;8;30;44;3;1;0;1;31;0;0;0;0;5;0;1;202201;202202;1;0
202201;3;31;314070;A;133499;-1;622505;102;7;30;44;1;1;2;3;43;0;0;0;1400;99;0;1;202201;202202;1;0
202201;3;33;330490;C;3317101;1;911120;101;7;41;44;3;1;0;1;97;0;0;0;3358.99;5;0;1;202201;202202;1;0
202201;2;26;261110;M;7119701;-1;312320;101;7;40;44;3;1;0;1;43;0;0;0;2000;4;0;1;202201;202202;1;0
202201;2;26;260765;A;161003;-1;622110;101;2;55;44;6;1;0;1;31;0;0;0;1100;9;0;1;202201;202202;1;0
202201;3;35;354890;G;4711302;1;521140;101;7;19;44;1;3;0;1;97;0;0;0;1672;6;0;1;202201;202202;1;0
202201;5;51;510792;G;4731800;-1;421125;101;7;27;44;6;1;0;1;31;0;0;0;1397.55;4;0;1;202201;202202;1;0
202201;3;33;330350;G;4618499;-1;784205;101;5;44;48;1;1;0;1;31;0;0;0;1390;3;0;1;202201;202202;1;0
202201;3;35;355030;J;5913800;1;142315;101;9;31;40;1;3;0;1;97;0;0;0;13000;7;0;1;202201;202202;1;0
202201;2;29;292740;G;4789001;-1;521110;101;7;21;36;6;3;0;1;40;0;0;0;1265;2;0;1;202201;202202;1;0
202201;2;21;210530;Q;8610101;1;322205;101;7;20;0;3;3;0;1;97;0;0;0;1321;7;0;1;202201;202202;1;0
202201;3;35;355030;G;4530703;-1;784105;101;7;22;44;3;1;0;1;31;0;0;0;1617;8;0;1;202201;202202;1;0
202201;3;35;351340;C;3314799;-1;911325;101;7;23;44;1;1;0;1;31;0;0;0;1760;6;0;1;202201;202202;1;0
202201;1;15;150680;A;230600;-1;632125;101;7;49;48;3;1;0;1;31;0;0;0;2000;5;0;1;202201;202202;1;0
202201;3;31;313140;A;113000;1;622110;101;2;42;44;6;1;0;1;97;0;0;0;1212;9;0;1;202201;202202;1;0
202201;5;51;510790;N;8112500;-1;514320;101;7;35;44;6;3;0;1;31;0;0;0;1242;3;0;1;202201;202202;1;0
202201;1;15;150140;I;5620102;-1;513420;101;7;30;44;6;1;0;1;31;0;0;0;1400;6;0;1;202201;202202;1;0
202201;3;31;313140;A;113000;1;622110;101;2;29;44;6;1;0;1;97;0;0;0;1212;9;0;1;202201;202202;1;0
202201;3;35;355030;N;8111700;-1;517410;101;7;50;44;3;1;0;1;32;0;0;0;1452.02;6;0;1;202201;202202;1;0
202201;3;35;352400;H;4930202;-1;782510;101;7;45;44;6;1;0;1;31;0;0;0;2289.91;8;0;1;202201;202202;1;0
202201;2;27;270430;C;3311200;-1;724315;101;7;33;44;6;1;0;1;43;0;0;0;2750;4;0;1;202201;202202;1;0
202201;3;35;355030;F;4329105;1;717020;111;6;30;0;6;1;0;1;97;0;1;0;8349;8;0;1;202201;202202;1;0
202201;4;42;421820;P;8599601;-1;333105;101;7;58;22;6;1;0;1;31;0;0;1;1316.5;4;0;1;202201;202202;1;0
202201;2;26;261160;F;4120400;-1;715705;101;7;47;45;1;1;0;1;31;0;0;0;1727;4;0;1;202201;202202;1;0
202201;3;35;355030;F;4329105;1;411010;101;8;30;44;1;3;0;1;97;0;0;0;1902.56;8;0;1;202201;202202;1;0
202201;4;41;410690;N;7820500;1;784205;106;7;35;44;1;3;0;1;97;0;0;0;1419;9;0;1;202201;202202;1;0
202201;3;35;355030;J;6202300;-1;212205;101;9;34;40;1;1;0;1;40;0;0;0;23372.35;5;0;1;202201;202202;1;0
202201;1;15;150140;I;5620102;-1;513205;101;7;49;44;6;1;0;1;31;0;0;0;1500;6;0;1;202201;202202;1;0
202201;3;35;350320;M;7119701;1;312320;101;7;34;44;1;1;0;1;97;0;0;0;2600;3;0;1;202201;202202;1;0
202201;4;41;410690;I;5611203;-1;513435;101;6;29;44;1;3;0;1;31;0;0;0;1400;2;0;1;202201;202202;1;0
202201;2;29;292740;G;4635401;-1;783225;101;7;39;44;3;1;0;1;40;0;0;0;1212;4;0;1;202201;202202;1;0
202201;3;35;355030;N;7820500;1;411005;106;7;42;44;6;3;0;1;97;0;0;0;1582.53;10;0;1;202201;202202;1;0
202201;3;31;310620;C;1013901;-1;840105;101;7;33;44;6;3;0;1;31;0;0;0;1800;2;0;1;202201;202202;1;0
202201;3;35;350950;F;4321500;1;717020;101;7;26;44;1;1;0;1;97;0;0;0;1669.8;6;0;1;202201;202202;1;0
202201;1;15;150795;G;4645101;-1;514225;101;4;23;44;3;1;0;1;31;0;0;0;1100;3;0;1;202201;202202;1;0
202201;3;35;355030;N;8111700;-1;391115;101;7;25;44;2;1;0;1;43;0;0;0;1523.43;5;0;1;202201;202202;1;0
202201;2;29;292740;G;4684299;1;354205;101;9;35;44;2;1;0;1;97;0;0;0;3200;6;0;1;202201;202202;1;0
202201;2;26;261640;G;4732600;-1;521135;101;5;21;44;1;1;0;1;31;0;0;0;1142.02;5;0;1;202201;202202;1;0
202201;2;26;261370;F;4120400;1;717020;101;3;34;44;2;1;0;1;97;0;0;0;1450;3;0;1;202201;202202;1;0
